Chunk Number,Original Text Chunk,Summary
597,"below, the ""/dbfs/."" prefix enables the use of FUSE Mount. notebook using an existing DataFrame or directly rendering the data with al library such as Folium, al Python library for rendering geospatial data Spython import folium","Chunk 597: The ""/dbfs/"" prefix enables the use of FUSE Mount."
598,"import json Shapefile is a popular vector format developed by ESRI that stores the geometric with open /dbfs/ml/blogs/geospatial/nyc_boroughs. .geojson"", ""r"") as location and attribute information of geographic features. The format consists myfile:",Chunk 598: This file contains a . Shapefile and a .geo file
599,"of a collection of files with a common filename prefix (*.shp, *shx and *.dbf are bore.data-ylle.reado # read GeoJSON from DBFS using FuseMount mandatory) stored in the same directory. An alternative to shapefile is KML, also m = folium.Map ( used by our customers but not shown for brevity. For this example, let's use NYC","Chunk 599: A shapefile is a collection of files with a common filename prefix (*.shp, *shx and *.d"
600,"location-[40.7128, -74.00601, tiles-'Stamen Terrain', Building shapefiles. While there are many ways to demonstrate reading shapefiles, zoom_start-12 we will give an example using GeoSpark. The built-in ShapefileReader is used to",Chunk 600: In this video we will show how to read shapefiles using
601,") folium.GeoJson (json.loads (boro_data)) .add_to (m) generate the rawSpatialDf DataFrame. m # to display, also could use displayHTML (.. .) variants éscala",Chunk 601: folium.GeoJson (.loads
602,"var spatialRDD = new SpatialRDD [Geometryl spatialRDD = ShapenleReader.readregeometryRDD (sc, ""/ml/blogs/ PAEAANPeeT var rawSpatialDf = Adapter.toDf (spatialRDD, spark) rawdpatialDf.createoneplacerempviex C""rawSpatialDE""? //DataFrame now",Chunk 602: varRDD = new SpatialRDD [Geo
603,"available to SQL, Python, and R databricks EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 74 By registering rawSpatialDf as a temp view, we can easily drop into pure Spark","Chunk 603: With the release of Spark 2ND, it is now possible to run"
604,"Raster data SQL syntax to work with the DataFrame, to include applying a UDF to convert the Raster data stores information of features in a matrix of cells (or pixels) organized into shapefile WKT into Geometry. rows and columns (either discrete or continuous). Satellite images, photogrammetry","Chunk 604: syntax to work with the DataFrame, to include applying a UDF to convert the Raster data stores"
605,"and scanned maps are all types of raster-based Earth Observation (EO) data. 8sql SELECT *, ST_ GeomFromwKT (geometry) AS geometry GeoSpark UDF to convert WKT to The following Python example uses RasterFrames, a Dataframe-centric spatial Geometry FROM rawspatialdf",Chunk 605: RasterFrames can be used to convert raw raster-based Earth observation data into
606,"analytics framework, to read two bands of GeoTIFF Landsat-8 imagery (red and near-infrared) and combine them into Normalized Difference Vegetation Index. We can use this data to assess plant health around NYC. The rf_ipython module Additionally, we can use Databricks' built-in visualization for in-line analytics, such is used to manipulate RasterFrame contents into a variety of visually useful forms, as charting the tallest buildings in NYC.",Chunk 606: We are using Databricks' ipython.
607,"such as below where the red, NIR and NDVI tile columns are rendered with color ramps, using the Databricks built-in displayHTMLC) command to show the results 8sql within the notebook. SELECT name,","Chunk 607: In this tutorial, I will show you how to display the results of"
608,"round (Cast (num floors AS DOUBLE), 0) AS num_floors --String to Number FROM rawspatialdf Spython WHERE name # construct a CSV ""catalog"" for RasterFrames 'raster' reader",Chunk 608: The BBC's science and technology correspondent Nick Triggle
609,"ORDER BY num_floors DESC LIMIT 5 # catalogs can also be Spark or orid TradeCtr WTC Figure 10: AI Databricks built-in visualization for in-line analytics charting, for example,",Chunk 609: The World Trade Center (WTC) in New York is
610,"the tallest buildings in NYC databricks EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 75 Through its custom Spark DataSource, RasterFrames can read various raster","Chunk 610: The world's tallest building, the Burj Khalifa in"
611,"* LE results: PpMagatmaDifiem: [ongitude.Jatitude: udt, rf.tile(red): udt. -2moret fields] Showing only top 51 rows formats, including GeOTIFF, JP2000, MRF and HDF, from an array of services. longitude_Jatitude rf_tile(red) rf_tile(NIR) rf_tile(NDVI)",Chunk 611: Satellite images courtesy of the European Space Agency.
612,"It also supports reading the vector formats GeoJSON and WKT/WKB. RasterFrame contents can be filtered, transformed, summarized, resampled and rasterized POINT (75.6431054921628. 41.35507991091221) through over 200 raster and vector functions, such as st_reproject() and st_centroid.) used in the example above. It provides APIs for Python, SQL and",Chunk 612: Ster-centroid is a Python program that reads the raster data from the Ster-centroid
613,Scala as well as interoperability with Spark ML. POINT (75.55129747458508 41.3555632722104) POINT (75.64242580157753 41.285904858936576) POINT (75.55071479581207 41.28638012434911) POINT (7545900176161878: 41.286782331725604),Chunk 613: A new version of the Scala programming language has been
614,"Screenshot Figure 11: RasterFrame contents can bei filtered, transformed, summarized, resampled and rasterized through over 200 raster and vector functions databricks EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION","Chunk 614: RasterFrames are a new way to store, share and"
615,76 Geodatabases Getting started with geospatial analysis on Databricks Geodatabases can be file based for smaller scale data or accessible via JDBC/ODBC connections for medium scale data. You can use Databricks to,Chunk 615: Get started with 76 Geodatabases Getting started with 76 Geodatabases
616,Businesses and government agencies seek to use spatially referenced data in query many SQL databases with the built-in JDBC/ODBC Data Source. conjunction with enterprise data sources to draw actionable insights and deliver Connecting to PostgreSQL is shown below and is commonly used for smaller on a broad range of innovative use cases. In this blog we demonstrated how the,Chunk 616: How do you connect disparate data sources to deliver insights?
617,"scale workloads by applying PostGIS extensions. This pattern of connectivity Databricks Unified Data Analytics Platform can easily scale geospatial workloads, allows customers to maintain as-is access to existing databases. enabling our customers to harness the power of the cloud to capture, store and analyze data of massive size.","Chunk 617: PostGIS extends the power of the cloud to capture, store and analyze data of massive size."
618,"éscala display ( Context.read.fomat (""jdbc"") In an upcoming blog, we will take a deep dive into more advanced topics for .option (""url"", jdbcUrl)",Chunk 618: Check out our selection of some of the most interesting
619,"geospatial at-scale with Databricks. You will find additional details option (""driver"", or.poatyreglpriver? processing .option (""dbtable"",","Chunk 619: You will find additional details option (""driver"","
620,about the spatial formats and highlighted frameworks reviewing Data MIn * by (SELECT FROM ellocsripata.taging,"Chunk 620: In our series of letters from African journalists, journalist"
621,"OFFSET 5 LIMIT 10) AS t"""") //predicate pushdown Prep Notebook, GeoMesa + H3 Notebook, GeoSpark Notebook, GeoPandas option (""user"", jdbcUsername) Notebook, and RasterFrames Notebook. Also, stay tuned for a new section in our option 'jdbcPassword"", jdbcPassword)",Chunk 621: Stay up-to-date with the latest news and features in thejdbc
622,.load) documentation specifically for geospatial topics of interest. pep. pickup. 2019-01-0 2019-0,Chunk 622: This page is a collection of (i.e
623,2019 1:27 2019 2019 2019 2019,Chunk 623: BBC Sport takes a look back at some of the
624,2019-0 019-01 57:03 databricks EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 77,Chunk 624: BBC News NI looks at some of the key stories
625,CHAPTER 9: Exploring Twitter Introduction Sentiment and Crypto The market capitalization of cryptocurrencies increased from $17 billion in 2017 to $2.25 trillion in 2021.,Chunk 625: The value of cryptocurrencies has more than doubled in
626,"Price Correlation Using That's over a 13,000% ROI in a short span of 5 years! Even with this growth, cryptocurrencies remain Databricks incredibly volatile, with their value being impacted by a multitude of factors: market trends, politics, technology : and Twitter. Yes, that's right. There have been instances where their prices were impacted on","Chunk 626: Over the past 5 years, the value of cryptocurrencies has increased by more than 50%."
627,"account of tweets by famous personalities. As part of a data engineering and analytics course at the Harvard Extension School, our group worked on a project to create a cryptocurrency data lake for different data personas - including data engineers, ML practitioners and BI analysts = to analyze trends over time, particularly the impact of social media on the price volatility of a crypto asset, such as Bitcoin (BTC). We leveraged the Databricks Lakehouse Platform","Chunk 627: As part of a data engineering and analytics course at the Harvard Extension School, our group worked on a project to create a cryptocurrency data lake for different data personas - including data engineers"
628,"to ingest unstructured data from Twitter using the Tweepy library and traditional structured pricing data from Yahoo Finance to create a machine learning prediction model that analyzes the impact of investor sentiment on crypto asset valuation. The aggregated trends and actionable insights are presented on a Databricks SQL dashboard, allowing for easy consumption to relevant stakeholders. By Monica Lin, Christoph Meier,",Chunk 628: Databricks has teamed up with Tweepy Inc.
629,Matthew Parker and Kiran Ravella This blog walks through how we built this ML model in just a few weeks by leveraging Databricks and its collaborative notebooks. We would like to thank the Databricks University Alliance program and the extended team for all the support. databricks,Chunk 629: We used Databricks to build a machine learning (ML) model for a big data analytics project.
630,EBOOK: BIG BOOK OF MACHINE LEARNIN G USE CASES 2ND EDITION 78 Overview One advantage of cryptocurrency for investors is that it is traded 24/7 and The full orchestration workflow runs a sequence of Databricks notebooks that,Chunk 630: Blockchain technology is changing the way we interact with the world around us.
631,the market data is available round the clock. This makes it easier to analyze the perform the following tasks: correlation between the Tweets and crypto prices. A high-level architecture 1. Data ingestion pipeline of the data and ML pipeline is presented in figure 11 below.,Chunk 631: Twitter has developed a high-level architecture for ingestion and ML of its crypto market data.
632,Imports the raw data into the Cryptocurrency Delta Lake Bronze tables 2. Data science Cleans data and applies the Twitter sentiment machine learning Data Sources Chryptocurrency Delta Lake,Chunk 632: The following table lists the key data points from the 2016 European
633,model into Silver tables Cryp Aggregates the refined Twitter and Yahoo Finance data into an aggregated Gold table Rawtweets (Bronze),Chunk 633: Cryp aggregates the refined Twitter and Yahoo Finance data
634,Refinedrweets (Silver) Computes the correlation ML model between price and sentiment A 3. Data Yfina,Chunk 634: Find out more at: www.yfina.
635,analysis Rawticker data Refinedticker data Runs updated SQL BI queries on the Gold table (Bronze),Chunk 635: BBC News takes a look at some of the key
636,(Silver) DataQualiy AWSS3 Cloud Native Storage The lakehouse paradigm combines key capabilities of data lakes and data warehouses to enable all kinds of BI and Al use cases. The use of the lakehouse,Chunk 636: The DataQualiy AWSS3 Cloud Native Storage lakehouse paradigm
637,architecture enabled rapid acceleration of the pipeline creation to one 1: week. Figure Crypto Lake using Delta just,Chunk 637: Delta is an open-source software platform for building
638,"As a team, we played specific roles to mimic different data personas, and this paradigm facilitated the seamless handoffs between data engineering, machine learning and business intelligence roles without requiring data to be moved across systems. databricks","Chunk 638: In this episode of the Databricks podcast, databricks co-founder"
639,EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 79 Data/ML pipeline Data science Ingestion using a medallion architecture,Chunk 639: BBC News takes a look back at some of the
640,"The data science portion of our project consists of three major parts: exploratory The two primary data sources were Twitter and Yahoo Finance. A lookup table data analysis, sentiment model and correlation model. The objective is to build was used to hold the crypto tickers and their Twitter hashtags to facilitate the a sentiment model and use the output of the model to evaluate the correlation",Chunk 640: The objective of this project is to build a sentiment model to evaluate the correlation between the price of Ethereum and the price of Bitcoin.
641,"subsequent search for associated tweets. between sentiment and the prices of different cryptocurrencies, such as Bitcoin, Ethereum, Coinbase and Binance. In our case, the sentiment model follows a We used yfinance python library to download historical crypto exchange market supervised, multi-class classification approach, while the correlation model","Chunk 641: In this paper, we present a sentiment-based model for predicting the price of cryptocurrencies."
642,"data from Yahoo Finance's API in 15-minute intervals. The raw data was stored in a uses a linear regression model. Lastly, we used MLflow for both models' lifecycle Bronze table containing information such as ticker symbol, datetime, open, close, management, including experimentation, reproducibility, deployment and a central high, low and volume. We then created a Delta Lake Silver table with additional model registry. MLflow Model Registry collaboratively manages the full lifecycle of",Chunk 642: We used MLflow to run two regression models on approx.
643,"data, such as the relative change in price of the ticker in that interval. Using Delta an MLflow model by offering a centralized model store, set of APIs and UI. Some of Lake made it easy to reprocess the data, as it guarantees atomicity with every its most useful features include model lineage (which MLflow experiment and run operation. It also ensures that schema is enforced and prevents bad data from","Chunk 643: Google's artificial intelligence (AI) platform, Lake, has been used by the Wall Street Journal (WSJ) to build a machine learning (ML) model"
644,"produced the model), model versioning, stage transitions (such as from staging to creeping into the lake. production or archiving), and annotations. We used Tweepy Python library to download Twitter data. We stored the raw tweets in a Delta Lake Bronze table. We removed unnecessary data from the","Chunk 644: In this project, we used Python to create a 3D model of a lake in the middle of a"
645,Bronze table and also filtered out non-ASCII characters like emojis. This refined data was stored in a Delta Lake Silver table. databricks EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 80,Chunk 645: The table below shows the top 10 most popular books on Amazon in the
646,Exploratory data analysis amp Anonymous fransactions Private 4s 30 ttT :0,Chunk 646: http://www.firstcoastnews.com/
647,"using Smashcash The EDA section provides insightful visualizations on the data set. For example, we 25 ETH Blockchain looked at the distribution of tweet lengths for each sentiment category using violin","Chunk 647: In this section, we look at some of the key findings from"
648,20 SmashcashPlatforn SHIBAINU want plots from Seaborn. Word clouds (using Matplotlib and wordcloud libraries) for 6 15,Chunk 648: BBC Sport looks at some of the more unusual plots
649,INU Transaction: make SHIBA 5 positive and negative tweets were also used to show the most common words for 10 EICMI-XRP Anywhere Close,Chunk 649: As part of our series of letters from African journalists
650,"the two sentiment types. Lastly, an interactive topic modeling dashboard was built, 5 yer su E E  CO","Chunk 650: In our series of letters from African journalists, filmmaker"
651,"using Gensim, to provide insights on the top most common topics in the data set positive neutral negative BTCGasparino",Chunk 651: BTCGasparino and Gensim have teamed up
652,"and the most frequently used words in each topic, as well as how similar the topics sentiment XRP BTX ETH are to each other.",Chunk 652: Find out what people are saying about BTX ETH
653,Figure 2: Violin plots for text length Figure 3: Word cloud for positive and negative tweets Topic Previous Topi Nerl Topi Cles Topi Slide tric2),Chunk 653: Figure 2: Violin plots for text length Figure 3: Word
654,"A-1 Intertopic Distance Map (van mutidimensional: scaling) Top-30 Most Salient Terms"" Figure 4: Interactive topic modeling dashboard databricks",Chunk 654: BBC News takes a look at some of the most
655,"EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 81 Sentiment analysis model Developing a proper sentiment analysis model has been one of the core tasks In this project, we focused on the latter two approaches since they are supposed","Chunk 655: In our series of letters from African journalists, film-maker and columnist Ahmed Rashid looks at"
656,"within the project. In our case, the goal of this model was to classify the polarities to be the most promising. Thereby, we used SparkNLP as the NLP library of choice that are expressed in raw tweets as input using a mere polar view of sentiment due to its extensive functionality, its scalability (fully supported by Apache (i.e., tweets were categorized as ""positive,"" ""neutral"" or ""negative""). Since sentiment SparkM) and accuracy (e.g. it contains multiple state-of-the-art embeddings and","Chunk 656: In our case, we used sentiment SparkM as the NLP library of choice that are expressed in raw tweets as input using a mere polar view of sentiment due to its extensive functionality, its"
657,"analysis is a problem of great practical relevance, it is no surprise that multiple ML allows users to make use of transfer learning). First, we built a sentiment analysis strategies related to it can be found in literature: pipeline using the aforementioned classical ML algorithms. The following figure shows its high-level architecture consisting of three parts: preprocessing, feature Sentiment lexicons algorithms","Chunk 657: In this paper, we present a novel approach to sentiment analysis using classical ML algorithms (i.e."
658,"Off-the-shelf sentiment analysis systems vectorization and finally training including hyperparameter tuning. Compare each word in a tweet to a database Exemplary systems: Amazon Comprehend, of words that arel labeled as having positive or Google Cloud Services, Stanford Core NLP negative sentiment","Chunk 658: In this talk, I will show how sentiment analysis can be used to predict the likelihood of"
659,"Pros: do not require great preprocessing Preprocessing stages At tweet with more positive words than negative of the data and allow the user to directly would be scored as a positive and vice versa start a prediction ""out of the box"" Pros: straightforward approach",Chunk 659: BBC Sport takes a look at some of the ways artificial intelligence (AI) could be used to predict
660,Cons: limited fine-tuning for the underlying Document Tokenizer Normalizer Stopwords Lemmatizer Stemmer Finisher use-case (retraining might be needed to Assembler Cleaner,Chunk 660: Pros: easy-to-use tool that can
661,Cons: performs poorly in general and greatly adjust the model performance) depends ont the quality of the database of words Classical ML algorithms Deep Learning (DL) algorithms Feature Vectorization,Chunk 661: Pros: performs well in general and greatly adjust the model performance
662,"Training & Tuning Application of traditional supervised classifiers Application of NLP related neural network like logistic regression, random forest, support architectures like BERT, GPT-2/ GPT-3 mainly vector machine or Naive Bayes via transfer learning",Chunk 662: Research and development (R&D) of artificial intelligence (AI) and
663,"HashingTF IDF Classifier (LogReg, NB, RF, SVC) Pros: well known, often financially and Pros: many pretrained neural networks for",Chunk 663: BBC News takes a look at the pros and cons
664,"computationally cheap, easy toi interpret word embeddings and sentiment prediction already exist (particularly helpful for transfer Figure 5: Machine learning model pipeline Cons: in general, performance on unstructured learning), DL models scale effectively with data",Chunk 664: Deep Learning (DL) has the potential to transform the way we work with
665,data like text is expected to be worse compared to structured data and necessary Cons: difficult and computationally expensive preprocessing can be extensive to tune architecture and hyperparameters databricks,"Chunk 665: Pros: low-cost, easy-to-use,"
666,"EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 82 We run this pipeline for every classifier and compare their corresponding Correlation model accuracies on the test set. As a result, the Support Vector Classifier achieved the",Chunk 666: A group of students from the University of Bristol have been given a set of classifiers
667,"highest accuracy with 75.7%, closely followed by Logistic Regression (75.6%), Naïve The project requirement included a correlation model on sentiment and price; Bayes (74%) and finally Random Forest (71.9%). To improve the performance, other therefore, we built a linear regression model using scikit-learn and mlflow.sklearn supervised classifiers like XGBoost or Gradientoostedtres could be tested. for this task. Besides, the individual algorithms could be combined to an ensemble, which is","Chunk 667: In this paper, we present the results of a study on sentiment and price prediction."
668,"We quantified the sentiment by assigning negative tweets a score of -1, neutral then used for prediction (e.g., majority voting, stacking). tweets a score of O, and positive tweets a score of 1. The total sentiment score In addition to this first pipeline, we developed a second Spark pipeline with a for each cryptocurrency is then calculated by adding up the scores for each",Chunk 668: We developed a pipeline to measure the sentiment of tweets about cryptocurrencies.
669,"similar architecture making use of the rich Spark NLP functionalities regarding cryptocurrency in 15-minute intervals. The linear regression model is built using pretrained word embeddings and DL models. Starting with the standard Document the total sentiment score in each window for all companies to predict the Assembler annotator, we only used a Normalizer annotator to remove Twitter percentage change in cryptocurrency prices. However, the model shows no clear","Chunk 669: In this paper, we show how to predict the price of cryptocurrencies using sentiment analysis."
670,"handles, alphanumeric characters, hyperlinks, html tags and timestamps but no linear relationship between sentiment and change in price. A possible future further preprocessing related annotators. In terms of the training stage, we used improvement for the correlation model is using sentiment polarity to predict the a pretrained (on the well-known IMDb data set) sentiment DL model provided",Chunk 670: In this paper we present a novel sentiment-based annotator for the IMDb website.
671,"change in price instead. by Spark NLP. Using the default hyperparameter settings, we already achieved a test set accuracy of 83%, which could potentially be even enhanced using other pretrained word embeddings or sentiment DL models. Thus, the DL strategy Pre-processing stages I","Chunk 671: In this paper, I will show you how to train a Deep Learning (DL) model to"
672,Training MAE: 1.6 clearly outperformed the pipeline in figure 5 with the Support Vector Classifier by MSE: 29.4 around 7.4 percent points.,Chunk 672: Figures from the UK's Office for National Statistics
673,RMSE: 5.42 R2: 0.01 Finance & Transformation I Linear Regression Sentiment,Chunk 673: The number of people claiming to be victims of fraud
674,Figure 6: Correlation model pipeline databricks EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 83 Business intelligence,Chunk 674: A look at some of the key findings from the
675,"Understanding stock correlation models was a key component of generating buy/ The use of the SQL Editor in Databricks was key to making the process fast and sell predictions, but communicating results and interacting with the information is simple. For each query, the editor GUI enables the selection of different views of equally critical to make well-informed decisions. The market is sO dynamic, SO a the data including tables, charts and summary statistics to immediately see the",Chunk 675: Databricks has been used to generate buy and sell recommendations on the FTSE 100.
676,"real-time visualization is required to aggregate and organize trending information. output. From there, views could be imported directly into the dashboards. This Databricks Lakehouse enabled all of the BI analyst tasks to be coordinated in one eliminated redundancy by utilizing the same query for different visualizations. place with streamlined access to the lakehouse data tables. First, a set of SQL","Chunk 676: Databricks Lakehouse is a business intelligence (BI) platform that allows users to query, query, query, query."
677,"queries were generated to extract and aggregate information from the lakehouse. Visualization Then the data tables were easily imported with a GUI tool to rapidly create For the topic of Twitter sentiment analysis, there are three key views to help users dashboard views. In addition to the dashboards, alert triggers were created to",Chunk 677: This case study shows how Twitter sentiment analysis was used to create a lakehouse dashboard.
678,"interact with the data on a deeper level. notify users of critical activities like stock movement up/down by > X%, increases in Twitter activity about a particular crypto hashtag or changes in overall positivel View 1: Overview Page, taking a high-level view of Twitter influencers, stock negative sentiment about each cryptocurrency. movement and frequency of tweets related to particular cryptos.",Chunk 678: Twitter's Hashtag Report is a new way for investors to monitor the performance of cryptocurrencies.
679,"12,658 @ethereum Tweet Count Dashboard generation binance TheWizardo:Doge The business intelligence dashboards were created using Databricks SQL. This",Chunk 679: Databricks has released a new version of its
680,"Top Influencer system provides a full ecosystem to generate SQL queries, create data views XRP-USD DOTI-USD and charts, and ultimately organizes all of the information using Databricks Dashboards.",Chunk 680: Databricks has been chosen by the Bank of England to
681,"eerd @dogecoin @ethereum Cripple Figure 7: Overview Dashboard"" View with top level statistics",Chunk 681: Cripple is the world's largest virtual currency
682,"databricks EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 84 View 2: Sentiment Analysis, to understand whether each tweet is positive, negative Summary or neutral. Here you can easily visualize which cryptocurrencies are receiving the",Chunk 682: This chart shows the difference between positive and negative sentiment on Twitter.
683,"Our team of data engineers, data scientists and BI analysts was able to most attention in a given time window. leverage the Databricks tools to investigate the complex issue of Twitter usage Analysis and cryptocurrency stock movement. The lakehouse design created a robust",Chunk 683: The team at Databricks worked with us to create a lakehouse-style data warehouse.
684,"BarChart rypto data environment with smooth ingestion, processing and retrieval by the whole team. The data collection and cleaning pipelines deployed using Delta tables were easily managed even at high update frequencies. The data was analyzed by a natural language sentiment model and a stock correlation model using MLflow,",Chunk 684: The BarChart team needed a scalable and easy-to-use data collection and analysis platform.
685,"which made the organization of various model versions simple. Powerful analytics dashboards were created to view and interpret the results using built-in SQL and Dashboard features. The functionality of Databricks' end-to-end product tools Figure 8: Sentiment Analysis Dashboard removed significant technical barriers, which enabled the entire project to be","Chunk 685: Databricks was selected for the project because of its strong track record of delivering high-quality, cost-"
686,"View 3: Stock Volatility to provide the user with more specific information about completed in less than 4 weeks with minimal challenges. This approach could the price for each cryptocurrency with trends over time. easily be applied to other technologies where streamlined data pipelines, machine learning and BI analytics can be the catalyst for a deeper understanding",Chunk 686: View 2: Price Trending to provide the user with more specific information about completed in less than 4 weeks with minimal challenges.
687,of your data. I - Figure 9: Stock Ticker Dashboard databricks EBOOK: BIG BOOK OF MACHINE LEARNIN G USE CASES 2ND EDITION,Chunk 687: The UK's National Crime Agency (NCA)
688,"85 Our findings These are additional conclusions from the data analysis to highlight the extent of Overall, the use of Databricks to coordinate the pipeline from data ingestions, the Twitter users' influence on the price of cryptocurrencies.",Chunk 688: An analysis of Twitter users' influence on the price of cryptocurrencies has been carried
689,"lakehouse data structure and the BI reporting dashboards was hugely beneficial to completing this project efficiently. In a short period of time, the team was able Volume of tweets correlated with volatility in cryptocurrency price to build the data pipeline, complete machine learning models and produce high- There is a clear correlation in periods of high tweet frequency to the movement of quality visualizations to communicate results. The infrastructure provided by the","Chunk 689: The team at lakehouse was able to build a data pipeline, complete machine learning models and produce high- There is a clear correlation in periods of high tweet frequency to the"
690,"a cryptocurrency. Note that this happens before and after a stock price change, Databricks platform removed many of the technical challenges and enabled the indicating some tweet frenzies precede price change and are likely influencing project to be successful. value, and others are in response to big shifts in price.",Chunk 690: Databricks is a social media platform that allows users to influence the price of a company's stock.
691,"While this tool will not enable you to outwit the cryptocurrency markets, we Twitter users with more followers don't actually have more influence strongly believe it will predict periods of increased volatility, which can be on crypto stock price advantageous for specific investing conditions.",Chunk 691: We've put together a list of some of the most influential people in the world using Twitter to
692,"This is often discussed in media events, particularly with lesser-known currencies. Disclaimer: This article takes no responsibility for financial investment decisions. Some extreme influencers like Elon Musk gained a reputation for being able to drive Nothing contained in this website should be construed as investment advice. enormous market swings with a small number of targeted tweets. While it is true","Chunk 692: One of the most frequently asked questions in the investment community is: ""What's the best way to make money?"""
693,"that a single tweet can impact cryptocurrency price, there is not an underlying correlation between number of followers to movement of the currency price. There Try notebooks is also a slightly negative correlation to number of retweets VS. price movement, Please try out the referenced Databricks notebooks",Chunk 693: There Try notebooks is a slightly negative correlation to number of retweets VS.
694,indicating the Twitter activity by influencers might have broader reach as it moves into other mediums like new articles rather than reaching directly to investors. Data Science * Merge to Gold * The Databricks platform was incredibly useful for solving complex problems like,Chunk 694: A look at some of the key stories from the world of social media this week.
695,Orchestrator * Inference * merging Twitter and stock data. Tweepy * Y_Finance *,Chunk 695: A look at some of the key stories from the
696,databricks EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 86 CHAPTER 10: CUSTOMER CASE STUDIES Comcast delivers the,Chunk 696: BBC News takes a look back at some of the
697,"As a global technology and media company that connects millions of customers to personalized experiences, future of entertainment Comcast struggled with massive data, fragile data pipelines and poor data science colaboration. By using Databricks - including Delta Lake and MLflow = they were able to build performant data pipelines for petabytes of data and easily manage the lifecycle of hundreds of models, creating a highly innovative, unique","Chunk 697: In this episode of Databricks, we look at the challenges faced by Comcast's future of entertainment team."
698,"and award-winning viewer experience that leverages voice recognition and machine learning. Use case: In the intensely competitive entertainment industry, there's no time to press the Pause button. Comcast realized they needed to modernize their entire approach to analytics, from data ingest to the deployment of machine learning models that deliver new features to delight their customers. Solution and benefits: Armed with a unified approach to analytics, Comcast can now fast-forward into the",Chunk 698: What we know: Comcast is one of the world's largest providers of broadband video services.
699,future of Al-powered entertainment = keeping viewers engaged and delighted with competition-beating customer experiences. Emmy-winning viewer experience: Databricks helps Comcast to create a highly innovative and award- COMCAST winning viewer experience with intelligent voice commands that boost engagement,Chunk 699: Databricks helps Comcast create a highly innovative and award-winning viewer experience with intelligent
700,"Reduced compute costs by 10x: Delta Lake has enabled Comcast to optimize data ingestion, replacing 640 machines with 64 = while improving performance. Teams can spend more time on analytics and ""With Databricks, we can now be more informed about the decisions we make, less time on infrastructure management.",Chunk 700: Comcast has been using Databricks' Delta Lake platform to ingest petabytes of unstructured data from Comcast's
701,"and we can make them faster."" Higher data science productivity: The upgrades and use of Delta Lake fostered global collaboration among data scientists by enabling different programming languages through a single interactive Jim Forsythe Senior Director, Product Analytics and Behavioral Sciences","Chunk 701: In our series of letters from African journalists, film-maker and columnist Ahmed Rashid looks at"
702,"workspace. Delta Lake also enabled the data team to use data at any point within the data pipeline, Comcast allowing them to act much quicker in building and training new models. Faster model deployment: By modernizing, Comcast reduced deployment times from weeks to minutes as operations teams deployed models on disparate platforms",Chunk 702: Comcast is using Delta Lake to speed up the development and deployment of new video-on-demand (VoD) services
703,Learn more databricks EBOOK: BIG BOOK OF MACHINE LEARNING USE CASES 2ND EDITION 87 CHAPTER 10: CUSTOMER CASE STUDIES,"Chunk 703: All photographs courtesy of AFP, EPA, Getty Images"
704,"Regeneron accelerates Regeneron's mission is to tap into the power of genomic data to bring new medicines to patients in need. with Yet, transforming this data into life-changing discovery and targeted treatments has never been more drug discovery",Chunk 704: Meet the scientists at Regeneron who are pioneering a new approach to drug discovery.
705,"challenging. With poor processing performance and scalability limitations, their data teams lacked what genomic sequencing they needed to analyze petabytes of genomic and clinical data. Databricks now empowers them to quickly analyze entire genomic data sets quickly to accelerate the discovery of new therapeutics. Use case: More than 95% of all experimental medicines that are currently in the drug development pipeline",Chunk 705: One of the world's largest pharmaceutical companies is using Databricks to speed up the discovery and development of new drugs.
706,"are expected to fail. To improve these efforts, the Regeneron Genetics Center built one of the most comprehensive genetics databases by pairing the sequenced exomes and electronic health records of more than 400,000 people. However, they faced numerous challenges analyzing this massive set of data: Genomic and clinical data is highly decentralized, making it very difficult to analyze and train models against their entire 10TB data set","Chunk 706: In an effort to improve the diagnosis and treatment of diseases such as cancer and cardiovascular disease, scientists are increasingly turning to genetic testing."
707,Difficult and costly to scale their legacy architecture to support analytics on over 80 billion data points Data teams were spending days just trying to ETL the data SO that it could be used for analytics REGENERON Solution and benefits: Databricks provides Regeneron with a Unified Data Analytics Platform running on Amazon Web Services that simplifies operations and accelerates drug discovery through improved data science,"Chunk 707: One of the world's leading pharmaceutical companies, Regeneron Pharmaceuticals, was struggling with a number of challenges."
