Chunk Number,Original Text Chunk,Summary
360,"Cet exemple représente un processus de Décision Markovien à trois états distincts (s0,51,52) représentés en vert. Depuis chacun des états, on peut effectuer une action de l'ensemble fao,ai). Les noeuds rouges représentent donc une décision possible (le choix d'une action dans un état donné). Les nombres indiqués sur les flèches sont les probabilités d'effectuer la transition à partir du noeud",Les nombres rouges indiquées sur les flches sont les probabilités d'effectuer la transition
361,"de décision. Enfin, les transitions peuvent générer des récompenses (dessinées ici en jaune). +5 0.10 So 0.70",C'est un peu tre 
362,S1 a1 ao (1.0 0.20,BBC Sport takes a look back at some of the
363,0.5 0.95 ao a1 0.5,The winning numbers in Saturday evening's drawing of
364,0.4 0.05 ao 0.40 0.30,The winning numbers in Saturday evening's drawing of
365,0.6 (a1) 0.30 S2 -,BBC Sport takes a look at some of the key
366,Exemple de processus de Décision Markovien à trois états et à 6 deux actions. FIGURE 5.1.9 50,    
367,Chapitre 5. Processus de décision markoviens La matrice de transition associée à l'action ao est la suivante : 0.50 0 0.50 0.70 0.10 0.20,La matrice de transition associée 
368,0.40 0.60 La matrice de transition associée à l'action ai est la suivante : 0 0,La matrice de transition associée 
369,"1.0 0 0.95 0.05 0.30 0.30 0.40 En ce qui concerne les récompenses,","All photographs courtesy of AFP, EPA, Getty Images"
370,on perçoit une récompense de +5 lorsque l'on passe de l'état 81 à l'état S0 en accomplissant l'action ao on perçoit une récompense de -1 (aussi appelée pénalité) lorsque l'on passe de l'état 82 à l'état S0 en accomplissant l'action ai FIGURE 5.1.10,On peroit une récompense de +5 lorsque l'on pass
371,"5.1 Processus de décision markoviens 51 Exemple 2: Schéma d'interaction entre agent (intelligence artificielle) et son environnement; cas du contrôle d'un drone : Dans le cadre du contrôle d'un drone, l'idée de l'apprentissage par renforcement est de concevoir","All photographs courtesy of AFP, EPA, Getty Images and Reuters"
372,"un agent implanté au sein de notre drone et dictant à ce dernier les décisions rationnelles à prendre dans chacune des situations rencontrées. A chaque instant, ces décisions seront prises selon les informations disponibles sur l'environnement : le signal de perception sur l'environnement (signal d'observation) et le signal de récompense. En intégrant l'environnement dans notre schéma, il apparait que nous avons décrit une boucle",Un agent implanté de notre drone et dictant  ce dernier les décisions rations  prendre dans chac
373,"d'interaction entre, d'une part, l'agent et, d'autre part, l'environnement dans lequel évolue l'agent. Obs., Récompense Action FIGURE 5.1.11 St,Ar,7i, S+1,A,+1,741, Si+2, A1+2, T+2,","St,Ar,7i, S+1,"
374,"Processus de génération des données d'apprentissage Ainsi, à chaque instant, l'agent exécute une décision, laquelle influence les informations (signaux de perception et de récompense) transmises à l'agent par le biais de l'environnement. Ce proces- sus se: répète encore et encore. Cette boucle d'interactions définit une série temporelle, composée de : - décisions (ou actions), notées A; ;","Une série temporelle  Ainsi, selon l'Institut National de la Recherche Scientifique"
375,"signaux d'observations, notées S; signaux de récompenses, notées T. C'est cette série qui engendre nos données d'apprentissage. e Description du processus stochastique à contrôler : Question : sur quels modèles formels et sur quelles représentations de l'environnement",Le processus stochastique  contrler : d'
376,"s'appuie un agent afin qu'un drone autonome puisse interpréter une sche complexe et y agir de faon rationnelle ? 52 Chapitre 5. Processus de décision markoviens Les MDP constituent un de ces modèles, capable de décrire formellement les interactions","A l'arrivée de ces modles,  l'"
377,entre un environnement et un drone autonome. Un MDP peut représenter de nombreux problèmes de prise de décisions séquentielles traités en apprentissage par renforcement. . Etat d'un processus de Markov : On rappelle que la boucle d'interactions entre un agent et son environnement produit deux signaux : un signal de récompense et une observation.,Un agent et sonnement d'un processus de Markov : On rappelle que la boucle d'interaction
378,"Si l'observation contient toutes les données sur le système (composé de l'environnement et l'agent) nécessaires et suffisantes pour décrire l'évolution future de celui-ci, alors l'observation décrit parfaitement l'état du système et aucune autre information n'est nécessaire pour son contrôle. Cette propriété est appelée observation complète de l'état. Un système doté d'une telle propriété est dit totalement observable.",L'observation du systme de celui-ci s'est  l'occasion d'
379,"En fait, Un état est la totalité de l'information nécessaire et suffisante pour prédire l'évolution future d'un système. Question : Comment un drone passe t-il d'un état à un autre ? On note bien que rien dans la définition d'un processus de Markov ne permet de commander un drone. En effet, on peut tout au plus suivre l'évolution de celui-ci au travers des états dans les-",Un drone passe t-il d'un état  un autre ?
380,"quels il passera. Le contrôle d'un processus de Markov requiert l'introduction de la notion d'actions. e Actions d'un MDP : Jusqu'ici, on a défini une chine de Markov comme un modèle capable de décrire la dynamique d'un système non contrôlé. Pour permettre la commande d'un système, on doit ajouter à une chaine de Markov un ensemble d'actions.",Un modle capable de décrire la dynamique d'un systme non contrlé.
381,"On remarque bien que la fonction de transition d'un MDP contient autant de matrices de transition qu'il y a d'actions. Cela signifie que l'état successeur S1+1 = s' dépend de l'état courant Si = S mais aussi de l'action courante A; = a à travers la probabilité conditionnelle P(s,a,s'). Prenons un exemple trivial afin d'illustrer un MDP. Considérons un drone déployé dans une grille 3 X 3. Initialement, en bas à gauche de la grille, le drone souhaite se rendre en haut à","Mae Cela, rapporteur de l'tat de l'étranger de l'tat de l'tat de France, nous avons tre "
382,"droite de celle-ci. II dispose pour cela de 4 actions : gauche, droite, bas et haut. L'a action haut réussit avec une probabilité de 0,8 et échoue en allant soit à gauche soit à droite avec probabilité 0,1 1. Question : Quel est la séquence d'actions qui offre la probabilité d'être en haut à droite ? Si les actions sont déterministes, leurs effets sont prédictibles avec certitude, alors la séquence recherchée est celle dont le chemin, allant de la cellule en bas à gauche jusqu'à la cellule en","L'a action haut réussit avec une probabilité de 0,8 et échoue en allant soit  gauche soit  droite avec probabilité 0"
383,"haut à droite, est le plus court, par exemple haut, haut, gauche, gauche. Si au contraire les actions sont stochastiques, leurs effets sont tirés suivant une loi de proba- bilité; alors la séquence haut, haut, gauche, gauche est peut-être l'une de celles recherchées. 5.2 Problèmes décisionnels de Markov 53","Une gauche  gauche, haut, gauche alors laquence haut"
384,FIGURE 5.1.12 5.2 Problèmes décisionnels de Markov 5.3 Politiques d'actions Une politique ou stratégie notée T (pour contrôler un MDP) décrit la procédure suivie par l'agent pour choisir dans chaque état (à chaque instant) l'action à exécuter. II s' agit d'une fonction,Une politique d'actions Une politique ou stratégie not
385,"1:S- A dans le cas déterministe; T:SxA 1 [0, 1] dans le cas stochastique. Une politique déterministe définit précisément l'action à effectuer; Une politique stochastique est une famille de distributions de probabilité selon laquelle une action a doit être sélectionnée pour chaque état (ou historique observé h).",Une politique stochastique est une famille de distributions de probabilité s
386,"54 Chapitre 5. Processus de décision markoviens On obtient ainsi quatre familles distinctes de stratégies, comme indiqué sur le tableau : politique Tt déterministe",Les familles distinctes de stratégies
387,"aléatoire markovienne St dt at, St [0, 1]",Aléatoire markovienne St dt
388,"histoire-dépendante he at he, St 0, 1 Tableau 1.1. Différentes familles de politiques pour les MDP. FIGURE 5.3.1",Différentes familles de poli
389,"Une politique déterministe est notée T = f(s), Vt, Wsi) ou T = f(hr), Vt, Vhi; T(h) définit l'action a choisie àl l'instant t si on a observé l'historique h. . Une politique stochastique est notée T = fm(a,st),t, VSt, Vaj ou T = f(a,h:), Vt, Vhy, Vaj; où m(a,s) = T(a/s:) = P(a: - as: = s) représente la probabilité de choisir l'action a à l'instant t sachant que l'état à l'instant t est S.","Une politique stochastique est notée T = fm(a,st),t, VSt, Vaj ou T = f(a,h"
390,Ces quatre familles de politique définissent les quatre ensembles suivants : = ITHS l'ensemble des politiques histoire-dépendantes stochastiques (aléatoires) cà-d l'en- semble le plus général des politiques; - ITHD l'ensemble des politiques histoire-dependantes déterministes; - ITMS l'ensemble des politiques markoviennes stochastiques (aléatoires);,Le politiques histoire-dépendantes stochastiques (alé
391,- IIMD l'ensemble des politiques markoviennes déterministes. histoire-dépendante aléatoire histoire-dépendante markovienne aléatoire déterministe,La histoire-dépendante aléa
392,markovienne déterministe Figure 1.2. Relations entre les différentes familles de politiques FIGURE 5.3.2 Remarque : La définition des politiques peut ou non dépendre explicitement du temps. Définition 5.3.1 - Politique stationnaire. Une politique est stationnaire si elle ne dépend pas,All figures are approximations and subject to change.
393,"du temps c-à-d si Vt,t, = Ty. Parmi ces politiques stationnaires, les politiques markoviennes déterministes sont centrales dans l'étude des MDP. II s'agit du modèle le plus simple de stratégie décisionnelle, on nomme leur 5.4 Politique markovienne et chaine de Markov valuée 55",Les politiques markoviennes déterministes sont centrales dans
394,"ensemble D. Définition 5.3.2 - Politiques markoviennes déterministes stationnaires. D est l'ensemble des fonctions T qui à tout état de S associent une action de A : T:SES T(s) EA Un autre ensemble important, noté D4 est constitué des politiques markoviennes aléatoires","Un ensemble important, noté D4 est constitué des politiques markov"
395,"stochastiques) stationnaires. Les politiques de D et D4 sont très importantes car, comme on le verra, D et D4 contiennent les politiques optimales pour les principaux critères. 5.4 Politique markovienne et chaine de Markov valuée Un MDP et une politique markovienne T forment une chaine de Markov dont la matrice de transition",Politique markovienne et chaine de Markov valuée Un MDP et une politique markovienne
396,"est définie par Ws,s Pr(s,s') = P(S11 S'St s) - L (a,s)P(ss,a) dEA Dans le cas où T est déterministe, Pr(s,s') = P(ss,T(s)). La matrice Pr est construite simplement en retenant pour chaque état S la ligne correspondante dans la matrice Pr avec a = T(s).","Dans le cas o T - L (a,s)P(ss,a)"
397,"De même, on note Rt le vecteur de composantes R(s,(s)) pour T markovienne détermi- niste et L T(a,s)R(s,a) pour T markovienne stochastique. dEA Le triplet (S,Pa,R) est appelé un processus de Markov valué, ou chaine de Markov va- luée. II s'agit simplement d'une chaine de Markov avec des revenus associés aux transitions.","Le triplet (S,Pa,R) appelé un processus de Markov valué, ou chaine"
398,"Exemple : Imaginons un sujet qui, pendant l'hiver, souhaite décider chaque jour de prendre ou non un médicament pour lutter contre le rhume. On considère un horizon de temps infini (T = N). L'état du sujet, chaque matin, est soit malade (1) soit en bonne santé (0) : S = £0, 1. Et il peut choisir de prendre un traitement (1) ou non (0) :A = £0,1). On suppose que l'état du sujet au jour j+ 1 dépend uniquement de l'état du sujet le jour j et du fait",C'est un peu t--tre un peu t--tre un peu t--tre un peu t--t
399,qu'il ait pris ou non un traitement le jour j. L'évolution de la maladie est aléatoire et le traitement n'est pas systématiquement efficace. On suppose que la fonction de transition est connue et donnée par la matrice : a 0 1 S,Une fonction de transition s'il avait tre 
400,"P(S1+1 = 1st = a) P(1, a 0 0.3 0.1 1",The winning numbers in Sunday evening's drawing of
401,"0.9 0.2 FIGURE 5.4.1 Chaque jour, le sujet obtient une récompense réelle modélisant son niveau de satisfaction de son état de santé, et prenant en compte le coût du traitement : 56",Le sujet de l'Institut National de la Recherche Scientif
402,"Chapitre 5. Processus de décision markoviens 1 S R(s,a) = 0","All photographs courtesy of AFP, EPA, Getty Images"
403,1 0.9 1 0 -0.1 FIGURE 5.4.2 une politique markovienne stationnaire déterministe possible est de choisir de prendre le traitement,Une politique markovienne stationnaire
404,"uniquement si on est malade : Vt € T,(s) =Osis, = 0, T(s) = 1 si St = 1. L'état de santé suit alors une chaine de Markov de matrice de transition : s 0 1 s",C'est un peu t--tre selon
405,Pr(s']s) = 0 0.7 0.8 1 0.3 0.2,The winning numbers in Sunday evening's drawing of
406,"FIGURE 5.4.3 5.5 Critères de performance Se poser un problème décisionnel de Markov, c'est rechercher parmi une famille de politiques celles qui optimisent un critère de performance donné pour le processus décisionnel markovien considéré. Ce critère a pour ambition de caractériser les politiques qui permettront de générer des",Une politiques celle s'est recherchercher parmi une famille de
407,"séquences de récompenses les plus importantes possibles. En termes formels, cela revient toujours à évaluer une politique sur la base d'une mesure du cumul espéré des récompenses instantanées le long d' une trajectoire, comme on peut le voir sur les critères les plus étudiés au sein de la théorie des MDP, qui sont respectivement : e le crière fini : E(Ro + Ri + R2 + + RN-1So)",Cette politique de France (MDP) avait tre  difficile et tre  difficile diffusés
408,"e le critère y-pondéré : E(Ro + yRi + yR2 +yR,so) e le critère total : E(Ro + R + R2 Ri 0 e le critère moyen : lim",E-mail: news@bbc.co.uk
409,"+ R2 + + Kn So). n-oo Les deux caractéristiques communes à ces 4 critères sont en effet d'une part leur formule additive en R, qui est une manière simple de résumer l'ensemble des récompenses reçues le long d'une trajectoire et, d'autre part, l'espérance E(.) qui est retenue pour résumer la distribution des",L'espérance E(.) s'est une manire simple de résumer l'
410,"récompenses pouvant être reçues le long des trajectoires, pour une même politique et un même état de départ. Ce choix d'un cumul espéré est bien sêr important, car il permet d'établir le principe d'optimalité de Bellman ("" les sous-politiques de la politique optimale sont des sous-politiques optimales ""), à la base des nombreux algorithmes de programmation dynamique permettant de",La politique optimale sont des sous-politiques optimales sont des nombreux algorithmes de program
411,résoudre efficacement les MDP. On va maintenant caractériser successivement les politiques optimales et présenter les algorithmes permettant d'obtenir ces politiques optimales pour chacun des critères précédents. 5.6 Fonctions de valeur 57,Les politiques optimales et senter leses
412,"5.6 Fonctions de valeur Les 4 critères qu'on viens de voir permettent de définir une fonction de valeur qui, pour une politique T fixée, associe à tout état initial S € S la valeur du critère considéré en suivant T à partir de s: pour T fixée, V.S-R. On note W l'espace des fonctions de S dans R, identifiable à l'espace vectoriel RISI. L'en-",Fonctions de valeur Les 4 critres qu'on viens de voir permettent de définir une fon
413,"semble  est muni d'un ordre partiel naturel : VU,VEY USV $ VSES U(s) S V(s) L'objectif d'un problème décisionnel de Markov est alors de caractériser et de rechercher = si elles existent - les politiques optimales m* € ITHS telles que VI € ITHS VSES V""(s) < V'(s)","Une politique optimale m*  ITHS VSES V""(s) "
414,"c-à-d a* € argmaxerws V On note V* = maxrerHs V = V. Dans le cadre des MDP, on recherche donc des politiques optimales meilleures que toute autre politique, quel que soit l'état de départ. Remarquons que l'existence d'une telle politique optimale n'est pas en soi évidente.","Dans le cadre des MDP, on recherche donc des politiques optimales"
415,"La spécificité des problèmes décisionnels de Markov est alors de pouvoir être traduits en terme d'équations d'optimalité portant sur les fonctions de valeur, dont la résolution est de complexité moindre que le parcours exhaustif de l'espace global des politiques de ITHS (la taille du simple ensemble D est déjà de AISl). 5.6.1 1- cas du crière fini",La spécificité des problmes décisionnels de Markov est alors de pouvoir
416,"On suppose ici que l'agent doit contrôler le système en N étapes, avec N fini. Le critère fini conduit naturellement à définir la fonction de valeur (à horizon fini) qui associe à tout état S l'espérance de la somme des N prochaines récompenses obtenues en suivant la politique T à partir de s: Définition 5.6.1 - Fonction de valeur pour le critère fini. Si T = f0, 1, N y, on pose VSES VN( (s) - E"" X R,(St,a:)so =s)",La politique T  partir de s: Définition 5.6.1 - Fonction de valeur pour le critre fini.
417,"-0 Dans cette définition, E""() dénote l'espérance mathématique sur l'ensemble des réalisations du MDP en suivant la politique T. ET est associée à la distribution de probabilité Pr sur l'ensemble de ces réalisations. Notons qu'il est parfois utile d'ajouter au critère une récompense terminale TN fonction",C'est tre tre et tre tre 
418,"du seul état final SN. II suffit pour cela de considérer une étape artificielle supplémentaire où Vsi, ai, Rw(St,a;) = Rw(SN) (récompense terminele). C' est le cas par exemple lorsqu'il s'agit de piloter un système vers un état but en N étapes et à moindre coût. 5.6.2 2- cas du crière moyen Lorsque la fréquence des décisions est importante, avec un facteur d'actualisation proche de 1,",Lorsque lorsqu'il s'agit de piloter un systme vers un état but en N
419,"ou lorsqu'il n'est pas possible de donner une valeur économique aux récompenses, on préfère 58 Chapitre 5. Processus de décision markoviens considérer un critère qui représente la moyenne des récompenses le long d'une trajectoire et non plus leur somme pondérée. On associe ainsi à une politique l'espérance du gain moyen par étape.",Une politique spécifique ainsi  une tte d'un
420,"On définit alors le gain moyen p""(s) associé à une politique particulière T et à un état S : Définition 5.6.2 Le gain moyen est VSES P""(s) = lim E"" X R;(St,a)lso = S n-oo n Pour le critère moyen, une politique T* est dite gain-optimale si p"" (S) > p"" (s) pour toute politique",Une particulire particulire  une politique particulire 
421,"T et tout état S. Ce critère est particulièrement utilisé dans des applications de type gestion de file d'attente, de réseau de communication, de stock etc. 5.7 Politiques markoviennes 5.7.1 Equivalence des politiques hisioire-dépendantes et markoviennes",Les politiques hisioire-dépendantes et markovienne
422,"En voici une propriété fondamentale des MDP pour ces différents critères, qui est d'accepter comme politiques optimales des politiques simplement markoviennes, sans qu'il soit nécessaire de considérer l'espace total ITHA des politiques histoire-dépendantes. Proposition 5.7.1 Soit T € ITHS une politique aléatoire histoire-dépendante. Pour chaque état initial x € S, il existe alors une politique stochastique markovienne m' € IIMS telle que",Une politique aléatoire histoire-dépendante peut-tre tre  l'
423,"1. V() = V(x), 2. = V V7() 7 (x), 3. v X = V""(r),","V = V(x), V7 = V"
424,"4. P""(s)=p""(x). Ce résultat permet d'affirmer que lorsque l'on connaît l'état initial (ou une distribution dej probabilité sur l'état initial), toute politique histoire-dépendante aléatoire peut être remplacée par une politique markovienne aléatoire ayant la même fonction de valeur. 5.8 Caractérisation des politiques optimales",Caractérisation des politiques optimales ayant tre re
425,"5.8.1 Cas du critère fini Equations d'optimalité : Supposons que l'agent se trouve dans l'état S lors de la dernière étape de décision, confronté au choix de la meilleure action à exécuter. II est clair que la meilleure décision à prendre est celle qui maximise la récompense instantanée à venir, qui viendra s'ajouter à celles qu'il a déjà percues. On",La meilleure action  exécuter peut-tre tre  tre 
426,"a ainsi : TEN-1(s) € argmaxaeA RN-1(s,a), et Vi(s) - max. Rw-1(s,a), dEA",    
427,"où TN-1 est la politique optimale à suivre à l'étape N - 1 et Vi la fonction de valeur optimale pour un horizon de longueur 1, obtenue en suivant cette politique optimale. 5.8 Caractérisation des politiques optimales 59 Supposons maintenant l'agent dans l'état S à l'étape N - 2. Le choix d'une action a va",L'Institut National de la Recherche Scientifique (Institut National de la Recherche Scientifique) a déj
428,"lui rapporter de façon sûre la récompense RN-2(s,a) et l'aménera de manière aléatoire vers un nouvel état s' à l'étape N - 1. Là, il sait qu'en suivant la politique optimale TN-1 il pourra récupérer une récompense moyenne Vi(s). Le choix d'une action a à létape N - 2 conduit donc au mieux en moyenne à la somme de récompenses Rw-2(s,a) + Es PN-2(s,4)V7(6).",L'Institut National de la Recherche Scientifique (Institut National de la Recherche Scientifique-Scientifique-Scientif
429,"Ainsi, le problème de l'agent à l'étape N = 2 se ramène simplement à rechercher l'action qui maximise cette somme, soit : TN-2(s) € argmaxdeA K-16ALmVBAA et V(s) - max RN-2(s,a) + X PN-2('s,4)V7(6).",Le problme de l'agent  l'étape
430,"dEA Ce raisonnement peut s'étendre jusqu'à la première étape de décision, où l'on a donc : m(s) € argmaxaeA RZmia-0 et V(s) = max REmikaw.-0)",Une raisonnement s'étend
431,"dEA L'évaluation d'une politique à horizon fini se fait donc en partant de la fin, en résolvant des problèmes à un pas de temps, ce qui est à la base de la programmation dynamique. D'oû le Théorème 5.8.1 - - Equations d'optimalité pour le critère fini. Soit N < 00. Les fonctions de",L'évaluation d'une politique  horizon fini se fait donc en partant de la
432,"valeurs optimales V* = (VN Vi) sont les solutions uniques du système d'équations Vs ES V41(s) = max RW-1-ls,4)+2 PN-1-6,0,6), dEA avec n = J, N - 1 et Vo = 0. Les politiques optimales pour le critère fini T* = (o,,..",Les politiques optimales pour le critre fini T* = (o
433,"1 sont alors déterminées par : Vs ES (s) € argmaxaeA W6ZmwM--0) pour t = 0, ,N-1. On voit donc ici dans le cadre du critère fini que les politiques optimales sont de type markovien déterministe, mais non stationnaire (le choix de la meilleure décision à prendre dépend de l'instantt).","Les politiques optimales sont de type markovien déterministe, non stationnaire ("
434,Evaluation d'une politique markovienne déterministe : Soit une politique T markovienne déterministe. La même démarche permet alors de caractériser sa fonction de valeu VA. 60 Chapitre 5. Processus de décision markoviens,La mme démarche permet alors de
435,"Théorème 5.8.2 = Caractérisation de VA. Soient N < 00 et T = (To, T1, ,TN-1) une po- litique markovienne. Alors VA = V avec V = (Vw,Vw-1--.,V) sont solutions du système d'équations linéaires VSES Vn+1(s) = RN-1-n(s, -1-0)+ZP--1-0)G, pour n = 0, N I et Vo = 0.","Aujourd'hui, le systme d'équations linéaires VSES"
436,"5.8.2 Cas du critère moyen On se limite ici au cadre des MDP récurrents (pour toute politique markovienne déterministe, la chaine de Markov correspondante est constituée d'une unique classe récurrente), unichaines (chaque chaine de Markov est constituée d'une unique classe récurrente plus éventuellement quelques états transitoires) ou multichaines (il existe au moins une politique dont la chaine de",Les politiques markoviennes (MDP) peut-tre tre tre
437,"Markov correspondante soit constituée de deux classes récurrentes irréductibles ou plus). On suppose de plus ici que pour toute politique, la chaîne de Markov correspondante est apériodique. Evaluation d'une politique markovienne stationnaire : Soit T € DA une politique stationnaire et (S,P,R) le processus de Markov associé. Rap- pelons que le gain moyen ou critère moyen est défini par :",La chane de Markov correspondante a s'il s'il s'il s'il s'
438,"N-1 Vs ES P""(s) - lim E"" > Rx(S:)so=s N-4+oo M t-0 Sous forme matricielle, on a N-1",BBC Sport takes a look at some of the key
439,p lim Rr- N-+oo N t-0 Soit P = limw-too N EN Pt la matrice limite de Pr. On montre que P existe et est une matrice,P existe et est une matrice.
440,"stochastique pour tout S fini. De plus, Pr vérifie PPx = P. Le coefficient Prss peut être interprété comme la fraction de temps que le système passera dans l'état So en étant parti de l'état S. Pour des MDP apériodiques, on a de plus P = limw-too PN et Prss peut être interprété comme la probabilité à l'équilibre d'être dans l'état SO en étant parti de S.","Pour des MDP apériodiques, on a de plus P = limw-too PN et Prss peut t"
441,"Enfin, pour un MDP unichaine, P est alors la matrice dont toutes les lignes sont identiques et égales à la mesure invariante Hz de la chaine contrôlée par la politique T. Ainsi Pas,s = Ha(s'). De la définition précédente de p"" on déduit que p"" = PR. Pour un MDP unichaine on établit ainsi que p(s) = P est constant pour tout s, avec p =LH(S)Rx(s).",C'est quoi p(s) et p(s) et p(s) et p(s) et p(s) et p
442,"SES Dans le cas général d'un MDP multichaine, p(s) est constant sur chaque classe de récurrence. Cette première caractérisation de p"" fait intervenir P qu'il n'est pas facile de calculer. II est toutefois possible d'obtenir autrement p"", en introduisant une nouvelle fonction de valeur pour le critère moyen, dite fonction de valeur relative :",Une tte tte  l'occasion d'un tte t
443,"5.9 Algorithmes de résolution des MDP 61 Définition 5.8.1 = Fonction de valeur relative pour le critère moyen. VSES UG)=E""(ER, - P"")so=s t-0",The following table shows the results of a new study
444,"Théorème 5.8.3 Soit (S,P,R) un processus de Markov valué assicié à une politique T € DA. Alors Si p"" et UT sont le gain moyen et la fonction de valeur relative de T, on a 1. (I-Pr)p""-0; 2. p""+( I-Pr)U = Rr. On retiendra que la fonction de valeur relative U"" est l'unique solution de (I Pr)U= I P)R",Un processus de Markov valué assicié  une politique T  DA.
445,"telle que PU = 0. Dans le cas simplifié d'un processus unichaine, la première équation se simplifie en p""(s) p""et la seconde peut s'écrire VSES U(s)+p = Rr(s) + EPssU(s) (1) S'ES",Dans le cas simplifié d'un processus unichain
446,"Théorème 5.8.4 - Equations d'optimalité uniichaine. II existe une solution p,U au système d'équations définies pour tout S E S: P(s) = max E p('s,a)p(s), dEA SES U(s)+p=1 max R60+Epkaue) (2)",Une solution d'optimalité uniichaine s'
447,dEA S'ES On a alors p = p*. 5.9 Algorithmes de résolution des MDP 1. Cas du critère fini :,"On a alors p = p*,"
448,"Le cas de l'horizon fini est assez simple. Les équations d'optimalité permettent en effet de calculer récursivement à partir de la dernière étape les fonctions de valeur optimales Vi, VN selon l'algorithme du premier théorème. 2. Cas du critère moyen : On présente ici deux principaux algorithmes de programmation dynamique pour calculer des",Le cas de l'horizon fini est assez simple.
449,"politiques gain-optimales, dans le cas simplifié de MDP unichaines (toutes les politiques sont unichaines) pour lesquels le gain moyen p est constant. Le test d'arrêt est ici basé sur l'emploi de la semi-norme span sur Y: : WV € Y, span(V) - max V( (s) - min V (s). SES","Dans le cas politiques gain-optimales, dans le cas simplifié de MDPchain"
450,"SES Contrairement à IIVII qui mesure l'écart de V à 0, la semi-norme span(V) mesure l'écart de V à un vecteur constant. Algorithme d'itération sur les valeurs relatives : C'est un algorithme d'itération sur les valeurs relatives U(s) = V(s)-p.",C'est un algorithme d'itération sur les valeurs relatives U(s
451,62 Chapitre 5. Processus de décision markoviens Algorithme d'itération sur les valeurs relatives - Critère moyen initialiser Uo € N choisir s* € S,"Anywayanyday, anywayanyday.com, anywayanyday"
452,"n +-0 répéter Pn+1 - maxacA R(s*, a +L-p6,QU.6)) pour S E S faire Un+1(s) = maxaeA R(s,a)+) Epl's,a)U.6)) - Pn+1",Pn+1 - maxacA R(s
453,nt-n+1 jusqu'à span(Un+1 - Un) <E pour S € S faire T(s) € argmaxdeA A6LPVAL) retourner Pns Uns T.,nt-n+1 jusqu' span
454,"Sous différentes hypothèses techniques, on peut montrer sa convergence pour E 1 0 vers une solution (p*,V*) des équations d'optimalité (E) et donc vers une politique optimale T*. Algorithme modifié d'itération sur les politiques : L'algorithme ci-dessous est un algorithme modifié d'itération sur les politiques, qui ne né- cessite pas la résolution de l'équation (1) pour évaluer la fonction de valeur relative.","L'algorithme ci-dessous est un algorithme modifié d'itération sur les politiques,"
455,Algorithme modifé d'itération sur les politiques - Critère moyen initialiser Vo € Y flag +-0 n +-0 répéter,Nos tte--t
456,"pour S € S faire T+1(s) € argmaxdeA £R(s,a) + LyPl1s,4)V.(6)) (T+1(s) = (s) si possible) VP(s) = 4DAHEACRaM m +-0",T+1(s)  argmax
457,"si span(V, Vn) < E alors flag +-1 sinon répéter pour S € S faire Vm+I(s) = (R(s,T+1(s)): + Erp0G)","si span(V, Vn) "
458,m t-m+1 jusqu'à span(m+l Vm) <8 Vn-1 + V n t-n+1 jusqu'à flag = 1,M t-m+1 jusqu'
459,"retourner Vns Tn+1- Pour 8 élevé, l'algorithme est équivalent à l'itération sur les valeurs (non relative car on ne gère pas ici explicitement le revenu moyen Pn). Pour 8 proche de 0, on retrouve une itération sur les politiques classiques. Sous les mêmes conditions techniques précédentes, on montre que cet algorithme converge pour tout 8 vers une politique optimale pour E 1 0. Plus précisément, lorsque","Retourner Vns Tn+1- Pour 8 élevé, l'algorithme est équiration  l'ité sur"
460,"l'algorithme s' arrête, on a min(V,(s) Vn(s)) / 1n+1 / p"" / max Vn(s)), SES SES",L'algorithme s' a
461,5.10 Etude de cas et Application Industrielle; cas d'un MDP 63 qui assure p-P'se. 5.10 Etude de cas et Application Industrielle; cas d'un MDP 5.10.1 Exemple de système de production,5.10 Etude de cas et Application Industrielle; cas d
462,"Voir fichier joint ""Application indust. MDP"". Analyse du système de décision; Objectif du problème : déterminer une politique optimale relativement au côut moyen par unité de temps; Identification d'une politique déterministe optimale par résolution exhaustive;",Délégués  l'Institut National de la Recherche Scient
463,"On rappelle que e Les états E de la chaine peuvent être partitionnés en classes d'équivalence appelées classes irréductibles. Si E est réduit à une seule classe, la chaîne de Markov est dite irréductible. Une classe d'équivalence C est dite fermée si, pour tout x, tels que x € Cet fx 1 y, y € C. Autrement dit, Vx € C, Vn € N, LyecP(s,y) = 1, c-à-d encore C est une classe dont on",Une classe d'équivalence C peuvent tre partitionnés en classes d'équivalence appelées classes ir
464,"ne peut pas sortir. Une classe fermée réduite à un point C x est appelée un état absorbant. Un état X est absorbant ssi p(x,x) = 1. Si deux états communiquent alors ils ont même période. La période d'une classe est la période de chacun de ses éléments. Une classe est dite",Une classe fermée réduite  un point C x est appelée un état
465,"apériodique si sa période est 1. Exercices corrigés. Exercice 1. Considérons une chaine de Markov définie sur un espace E = f0, 9 formé de 10 états, dont la matrice de transition est : 64",Considéron une chaine de Markov définie sur un e
466,Chapitre 5. Processus de décision markoviens 0.7 0 0 0.3 1 1 0,"All photographs courtesy of AFP, EPA, Getty Images"
467,0 0 FIGURE 5.10.1 1. Tracer son graphe. 2. Déterminer les classes de la chaine et leurs périodes. Solution :,The solution to this problem is presented in the following
468,"0.3 0.7 1 1. FIGURE 5.10.2 2. On constate qu'il y a deux cycles donc les états de chacun des deux cycles communiquent. De plus,",The following table shows the relationship between the number of
